TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,C0084844,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3243282444.75
1,C0084844,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],441251819.830001
1,C0084844,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,4176078377.13
1,C0084844,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.156667243616159
1,C0084844,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.123314316011934
1,C0084882,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],890176226.51
1,C0084882,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],121346315.79
1,C0084882,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],749713061.82
1,C0084882,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],678797362.34
1,C0084882,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],140463164.69
1,C0084882,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],29499399.56
1,C0084882,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,136286387.55
1,C0084882,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0165408745548631
1,C0084882,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.01071985282417
1,C0084899,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],6729477715.2
1,C0084899,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],5966495127.76
1,C0084899,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],4926098660.41
1,C0084899,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],4724262069.0
1,C0084899,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1803379054.79
1,C0084899,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],36434634.95
1,C0084899,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1277926761.62
1,C0084899,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.000366387052890616
1,C0084899,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.201173092909496
1,C0084909,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],66523135.76
1,C0084909,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],17857460.58
1,C0084909,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],40136427.0
1,C0084909,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084909,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],26386708.76
1,C0084909,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],212652.510000005
1,C0084909,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,26329281.35
1,C0084909,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0084909,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.485808236237514
1,C0084916,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1561706219.65
1,C0084916,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],141385664.09
1,C0084916,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1350837597.12
1,C0084916,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],221745254.6
1,C0084916,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],210868622.53
1,C0084916,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-8540371.85
1,C0084916,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,14470956.69
1,C0084916,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0084916,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.0103748549311386
1,C0084923,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],708518385.44
1,C0084923,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],505441510.58
1,C0084923,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],398779459.68
1,C0084923,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084923,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],309738925.76
1,C0084923,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],11959496.55
1,C0084923,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,302360665.14
1,C0084923,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0084923,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.278254971159061
1,C0084930,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],10821669.63
1,C0084930,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],60194.11
1,C0084930,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],7452756.65
1,C0084930,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084930,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3368912.98
1,C0084930,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-210974.48
1,C0084930,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3368912.98
1,C0084930,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0084930,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.555797304023415
1,C0084947,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3989821.21
1,C0084947,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0084947,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2594004.4
1,C0084947,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084947,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1395816.81
1,C0084947,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-549819.81
1,C0084947,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1395816.81
1,C0084947,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0157533351385846
1,C0084947,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.261352017621797
1,C0084954,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4835134.15
1,C0084954,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],3957434.03
1,C0084954,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1799274.52
1,C0084954,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084954,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3035859.63
1,C0084954,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],240573.67
1,C0084954,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3035859.63
1,C0084954,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.155168761870588
1,C0084954,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.409156585214353
1,C0084961,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],67003905.19
1,C0084961,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0084961,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],41346957.73
1,C0084961,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084961,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],25656947.46
1,C0084961,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],8432081.01
1,C0084961,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1335372.85
1,C0084961,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.67707789268965
1,C0084961,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.0273561744265964
1,C0084978,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],444966669.86
1,C0084978,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],20774948.14
1,C0084978,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],399780234.15
1,C0084978,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],357903788.69
1,C0084978,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],45186435.71
1,C0084978,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],4821529.92
1,C0084978,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,32892690.04
1,C0084978,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0084978,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.176431730713066
1,C0084985,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1406987.44
1,C0084985,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0084985,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],367864.75
1,C0084985,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084985,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1039122.69
1,C0084985,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],3790.68999999998
1,C0084985,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,741189.09
1,C0084985,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00993240469850953
1,C0084985,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.606972989009598
1,C0084992,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3857787.88
1,C0084992,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1507339.49
1,C0084992,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],131399.99
1,C0084992,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0084992,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3726387.89
1,C0084992,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-2147.49999999991
1,C0084992,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3701110.89
1,C0084992,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0084992,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.905002131667307
1,C0085018,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],6280170057.8
1,C0085018,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085018,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],5759359751.2
1,C0085018,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],278565729.35
1,C0085018,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],520810306.6
1,C0085018,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],858956.939999927
1,C0085018,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,520810306.6
1,C0085018,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0085018,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.237344700304525
1,C0085032,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1908881.24
1,C0085032,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],188646.81
1,C0085032,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],29182.55
1,C0085032,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085032,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1879698.69
1,C0085032,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-44937.55
1,C0085032,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1879698.69
1,C0085032,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085032,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,2.71786510498938
1,C0085049,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2792760.0
1,C0085049,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085049,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],342167.22
1,C0085049,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085049,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2450592.78
1,C0085049,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-417927.2
1,C0085049,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2450592.78
1,C0085049,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0154794180043247
1,C0085049,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.562215569382111
1,C0085056,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],17482276.23
1,C0085056,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],17077202.91
1,C0085056,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1121485.44
1,C0085056,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085056,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],16360790.79
1,C0085056,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2835793.09
1,C0085056,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,16360790.79
1,C0085056,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.000114353274484968
1,C0085056,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.07118628130837
1,C0085070,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],346096538.3
1,C0085070,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],126834483.13
1,C0085070,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],292931231.88
1,C0085070,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],246858012.92
1,C0085070,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],53165306.42
1,C0085070,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],8138393.68
1,C0085070,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,54833861.43
1,C0085070,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0286929998903781
1,C0085070,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.118389285192435
1,C0085087,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7450969.18
1,C0085087,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085087,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2916831.22
1,C0085087,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],250804.08
1,C0085087,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],4534137.96
1,C0085087,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],468167.890000001
1,C0085087,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,4102802.03
1,C0085087,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0483034566500885
1,C0085087,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.451079853884458
1,C0085094,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],323275816.04
1,C0085094,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085094,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],200606500.87
1,C0085094,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],192634065.03
1,C0085094,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],122669315.17
1,C0085094,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],3403131.95
1,C0085094,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,118669641.81
1,C0085094,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0085094,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.06944136184198
1,C0085111,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],79238250.43
1,C0085111,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085111,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],76196383.76
1,C0085111,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],65917235.64
1,C0085111,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3041866.67
1,C0085111,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-39495.9399999967
1,C0085111,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3041866.67
1,C0085111,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.47624023902402
1,C0085111,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.174878917961141
1,C0085128,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],16990050.67
1,C0085128,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1135078.18
1,C0085128,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],14646876.0
1,C0085128,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],14571451.95
1,C0085128,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2343174.67
1,C0085128,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],53502.01
1,C0085128,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2343174.67
1,C0085128,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085128,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.523518414137088
1,C0085142,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],31984360.19
1,C0085142,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],9672514.57
1,C0085142,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1339118.68
1,C0085142,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085142,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],30645241.51
1,C0085142,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],281325.14
1,C0085142,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,30645241.51
1,C0085142,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085142,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.987824176765286
1,C0085159,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2271084.01
1,C0085159,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2330690.5
1,C0085159,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],166602.97
1,C0085159,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085159,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2104481.04
1,C0085159,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],73234.15
1,C0085159,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2104481.04
1,C0085159,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085159,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.0159493022393
1,C0085173,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],958878522.15
1,C0085173,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1237008273.98
1,C0085173,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],829196771.46
1,C0085173,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],20000000.0
1,C0085173,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],129681750.69
1,C0085173,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],12006446.28
1,C0085173,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,122697072.0
1,C0085173,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.208564598591236
1,C0085173,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.371171641407374
1,C0085197,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],41990347.66
1,C0085197,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085197,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],19830689.72
1,C0085197,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085197,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],22159657.94
1,C0085197,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-1293527.12
1,C0085197,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,18602428.74
1,C0085197,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.172871471513026
